公司名,时间,目标词的总词频,总词频,比值
000488晨鸣纸业,2016,15,168769,0.0089
000488晨鸣纸业,2017,16,182847,0.0088
000488晨鸣纸业,2018,15,174515,0.0086
000488晨鸣纸业,2019,11,176645,0.0062
000488晨鸣纸业,2020,12,184810,0.0065
000488晨鸣纸业,2021,13,110079,0.0118
000488晨鸣纸业,2022,17,192378,0.0088
000501武商集团,2010,4,86947,0.0046
000501武商集团,2011,3,87437,0.0034
000501武商集团,2012,1,103769,0.0010
000501武商集团,2013,3,120293,0.0025
000501武商集团,2014,3,123127,0.0024
000501武商集团,2015,2,138881,0.0014
000501武商集团,2016,2,112371,0.0018
000501武商集团,2017,6,122098,0.0049
000501武商集团,2018,6,117823,0.0051
000501武商集团,2019,5,133435,0.0037
000501武商集团,2020,6,117941,0.0051
000501武商集团,2021,11,118965,0.0092
000501武商集团,2022,7,123096,0.0057
000513丽珠集团,2010,0,134229,0.0000
000513丽珠集团,2011,2,99294,0.0020
000513丽珠集团,2012,0,102332,0.0000
000513丽珠集团,2013,0,149616,0.0000
000513丽珠集团,2014,0,144345,0.0000
000513丽珠集团,2015,0,156905,0.0000
000513丽珠集团,2016,0,165507,0.0000
000513丽珠集团,2017,0,201158,0.0000
000513丽珠集团,2018,0,226150,0.0000
000513丽珠集团,2019,0,239356,0.0000
000513丽珠集团,2020,0,261994,0.0000
000513丽珠集团,2021,0,277875,0.0000
000513丽珠集团,2022,0,276068,0.0000
000519中兵红箭,2010,0,79593,0.0000
000519中兵红箭,2011,2,72371,0.0028
000519中兵红箭,2012,0,89428,0.0000
000519中兵红箭,2013,3,112177,0.0027
000519中兵红箭,2014,1,110267,0.0009
000519中兵红箭,2015,13,112477,0.0116
000519中兵红箭,2016,3,145097,0.0021
000519中兵红箭,2017,0,146262,0.0000
000519中兵红箭,2018,1,153669,0.0007
000519中兵红箭,2019,0,151743,0.0000
000519中兵红箭,2020,0,149776,0.0000
000519中兵红箭,2021,0,143953,0.0000
000519中兵红箭,2022,0,142730,0.0000
000521长虹美菱,2010,4,148771,0.0027
000521长虹美菱,2011,0,178957,0.0000
000521长虹美菱,2012,3,176814,0.0017
000521长虹美菱,2013,0,190075,0.0000
000521长虹美菱,2014,0,202344,0.0000
000521长虹美菱,2015,4,193841,0.0021
000521长虹美菱,2016,1,212467,0.0005
000521长虹美菱,2017,0,251543,0.0000
000521长虹美菱,2018,0,230891,0.0000
000521长虹美菱,2019,0,235772,0.0000
000521长虹美菱,2020,0,233904,0.0000
000521长虹美菱,2021,0,135989,0.0000
000521长虹美菱,2022,1,222809,0.0004
000524岭南控股,2010,0,74831,0.0000
000524岭南控股,2011,0,81785,0.0000
000524岭南控股,2012,0,86849,0.0000
000524岭南控股,2013,0,91909,0.0000
000524岭南控股,2014,0,88295,0.0000
000524岭南控股,2015,0,87288,0.0000
000524岭南控股,2016,1,97157,0.0010
000524岭南控股,2017,1,150672,0.0007
000524岭南控股,2018,1,149555,0.0007
000524岭南控股,2019,1,177320,0.0006
000524岭南控股,2020,1,159244,0.0006
000524岭南控股,2021,1,161914,0.0006
000524岭南控股,2022,0,165207,0.0000
000528柳工,2010,1,114335,0.0009
000528柳工,2011,3,118492,0.0025
000528柳工,2012,1,112376,0.0009
000528柳工,2013,2,133813,0.0015
000528柳工,2014,2,132661,0.0015
000528柳工,2015,1,130691,0.0008
000528柳工,2016,1,132741,0.0008
000528柳工,2017,2,138946,0.0014
000528柳工,2018,1,142555,0.0007
000528柳工,2019,1,152133,0.0007
000528柳工,2020,2,152015,0.0013
000528柳工,2021,8,210645,0.0038
000528柳工,2022,3,205561,0.0015
000530冰山冷热,2010,1,133165,0.0008
000530冰山冷热,2011,2,136797,0.0015
000530冰山冷热,2012,3,141545,0.0021
000530冰山冷热,2013,0,84136,0.0000
000530冰山冷热,2014,0,91710,0.0000
000530冰山冷热,2015,4,102922,0.0039
000530冰山冷热,2016,0,102385,0.0000
000530冰山冷热,2017,5,105131,0.0048
000530冰山冷热,2018,5,107582,0.0046
000530冰山冷热,2019,5,108894,0.0046
000530冰山冷热,2020,5,107268,0.0047
000530冰山冷热,2021,0,73239,0.0000
000530冰山冷热,2022,0,135588,0.0000
000531穗恒运A,2010,0,79952,0.0000
000531穗恒运A,2011,0,97434,0.0000
000531穗恒运A,2012,0,102868,0.0000
000531穗恒运A,2013,1,102336,0.0010
000531穗恒运A,2014,0,93288,0.0000
000531穗恒运A,2015,0,91820,0.0000
000531穗恒运A,2016,0,98430,0.0000
000531穗恒运A,2017,0,102988,0.0000
000531穗恒运A,2018,0,112873,0.0000
000531穗恒运A,2019,0,130091,0.0000
000531穗恒运A,2020,0,118043,0.0000
000531穗恒运A,2021,0,138302,0.0000
000531穗恒运A,2022,0,152638,0.0000
000532华金资本,2010,0,88005,0.0000
000532华金资本,2011,0,93708,0.0000
000532华金资本,2012,0,103704,0.0000
000532华金资本,2013,16,101740,0.0157
000532华金资本,2014,17,115406,0.0147
000532华金资本,2015,43,109816,0.0392
000532华金资本,2016,60,127566,0.0470
000532华金资本,2017,70,135108,0.0518
000532华金资本,2018,51,134024,0.0381
000532华金资本,2019,38,141165,0.0269
000532华金资本,2020,45,151264,0.0297
000532华金资本,2021,48,158979,0.0302
000532华金资本,2022,38,150448,0.0253
000534万泽股份,2010,0,149781,0.0000
000534万泽股份,2011,0,163863,0.0000
000534万泽股份,2012,0,221216,0.0000
000534万泽股份,2013,0,212573,0.0000
000534万泽股份,2014,2,212520,0.0009
000534万泽股份,2015,2,225148,0.0009
000534万泽股份,2016,2,225140,0.0009
000534万泽股份,2017,4,227036,0.0018
000534万泽股份,2018,0,249986,0.0000
000534万泽股份,2019,2,139538,0.0014
000534万泽股份,2020,1,127763,0.0008
000534万泽股份,2021,1,151089,0.0007
000534万泽股份,2022,2,139998,0.0014
000538云南白药,2010,0,109330,0.0000
000538云南白药,2011,0,112803,0.0000
000538云南白药,2012,0,108486,0.0000
000538云南白药,2013,0,121200,0.0000
000538云南白药,2014,0,128390,0.0000
000538云南白药,2015,0,123244,0.0000
000538云南白药,2016,0,129264,0.0000
000538云南白药,2017,0,131863,0.0000
000538云南白药,2018,0,135925,0.0000
000538云南白药,2019,0,167078,0.0000
000538云南白药,2020,0,162791,0.0000
000538云南白药,2021,2,204017,0.0010
000538云南白药,2022,3,219137,0.0014
000539粤电力A,2010,0,99168,0.0000
000539粤电力A,2011,0,104148,0.0000
000539粤电力A,2012,0,122832,0.0000
000539粤电力A,2013,0,137407,0.0000
000539粤电力A,2014,0,131474,0.0000
000539粤电力A,2015,0,132988,0.0000
000539粤电力A,2016,1,119978,0.0008
000539粤电力A,2017,1,147921,0.0007
000539粤电力A,2018,1,159786,0.0006
000539粤电力A,2019,1,159104,0.0006
000539粤电力A,2020,1,168869,0.0006
000539粤电力A,2021,0,180305,0.0000
000539粤电力A,2022,0,175484,0.0000
000541佛山照明,2010,2,72929,0.0027
000541佛山照明,2011,1,72996,0.0014
000541佛山照明,2012,1,96216,0.0010
000541佛山照明,2013,1,95784,0.0010
000541佛山照明,2014,1,96496,0.0010
000541佛山照明,2015,1,106329,0.0009
000541佛山照明,2016,1,115538,0.0009
000541佛山照明,2017,1,112193,0.0009
000541佛山照明,2018,2,115675,0.0017
000541佛山照明,2019,2,124059,0.0016
000541佛山照明,2020,2,123084,0.0016
000541佛山照明,2021,2,175295,0.0011
000541佛山照明,2022,4,198248,0.0020
000543皖能电力,2010,0,84189,0.0000
000543皖能电力,2011,0,90833,0.0000
000543皖能电力,2012,0,115046,0.0000
000543皖能电力,2013,0,120439,0.0000
000543皖能电力,2014,0,99071,0.0000
000543皖能电力,2015,0,99962,0.0000
000543皖能电力,2016,0,114368,0.0000
000543皖能电力,2017,0,117613,0.0000
000543皖能电力,2018,0,122159,0.0000
000543皖能电力,2019,0,148229,0.0000
000543皖能电力,2020,2,141592,0.0014
000543皖能电力,2021,0,157800,0.0000
000543皖能电力,2022,0,160946,0.0000
000547航天发展,2010,0,153905,0.0000
000547航天发展,2011,0,98447,0.0000
000547航天发展,2012,0,101138,0.0000
000547航天发展,2013,0,109079,0.0000
000547航天发展,2014,0,118111,0.0000
000547航天发展,2015,0,126247,0.0000
000547航天发展,2016,0,125146,0.0000
000547航天发展,2017,0,129909,0.0000
000547航天发展,2018,2,167801,0.0012
000547航天发展,2019,1,171097,0.0006
000547航天发展,2020,0,157542,0.0000
000547航天发展,2021,1,173311,0.0006
000547航天发展,2022,1,161108,0.0006
000551创元科技,2010,3,98372,0.0030
000551创元科技,2011,0,104941,0.0000
000551创元科技,2012,0,102482,0.0000
000551创元科技,2013,0,92748,0.0000
000551创元科技,2014,0,96806,0.0000
000551创元科技,2015,7,98167,0.0071
000551创元科技,2016,6,102653,0.0058
000551创元科技,2017,6,108598,0.0055
000551创元科技,2018,15,113612,0.0132
000551创元科技,2019,13,122801,0.0106
000551创元科技,2020,8,137096,0.0058
000551创元科技,2021,9,151521,0.0059
000551创元科技,2022,7,155407,0.0045
000553安道麦A,2010,0,81160,0.0000
000553安道麦A,2011,0,89673,0.0000
000553安道麦A,2012,0,89470,0.0000
000553安道麦A,2013,0,96792,0.0000
000553安道麦A,2014,0,101547,0.0000
000553安道麦A,2015,0,101401,0.0000
000553安道麦A,2016,0,104718,0.0000
000553安道麦A,2017,0,221411,0.0000
000553安道麦A,2018,0,231657,0.0000
000553安道麦A,2019,0,147196,0.0000
000553安道麦A,2020,0,199843,0.0000
000553安道麦A,2021,0,165930,0.0000
000553安道麦A,2022,0,157312,0.0000
000554泰山石油,2010,0,64899,0.0000
000554泰山石油,2011,0,71351,0.0000
000554泰山石油,2012,0,70695,0.0000
000554泰山石油,2013,0,77300,0.0000
000554泰山石油,2014,0,73018,0.0000
000554泰山石油,2015,0,72462,0.0000
000554泰山石油,2016,0,70288,0.0000
000554泰山石油,2017,0,72318,0.0000
000554泰山石油,2018,0,84293,0.0000
000554泰山石油,2019,0,83161,0.0000
000554泰山石油,2020,0,97424,0.0000
000554泰山石油,2021,0,105507,0.0000
000554泰山石油,2022,0,110095,0.0000
000559万向钱潮,2010,0,80404,0.0000
000559万向钱潮,2011,0,76143,0.0000
000559万向钱潮,2012,0,107176,0.0000
000559万向钱潮,2013,0,118084,0.0000
000559万向钱潮,2014,0,107910,0.0000
000559万向钱潮,2015,0,113198,0.0000
000559万向钱潮,2016,1,113392,0.0009
000559万向钱潮,2017,0,110247,0.0000
000559万向钱潮,2018,0,112318,0.0000
000559万向钱潮,2019,1,130341,0.0008
000559万向钱潮,2020,0,135792,0.0000
000559万向钱潮,2021,0,137815,0.0000
000559万向钱潮,2022,0,151739,0.0000
000565渝三峡A,2010,0,75727,0.0000
000565渝三峡A,2011,0,82992,0.0000
000565渝三峡A,2012,0,85595,0.0000
000565渝三峡A,2013,0,81929,0.0000
000565渝三峡A,2014,0,83028,0.0000
000565渝三峡A,2015,0,93665,0.0000
000565渝三峡A,2016,0,92251,0.0000
000565渝三峡A,2017,0,105635,0.0000
000565渝三峡A,2018,0,108998,0.0000
000565渝三峡A,2019,0,127886,0.0000
000565渝三峡A,2020,0,129993,0.0000
000565渝三峡A,2021,0,145511,0.0000
000565渝三峡A,2022,0,159884,0.0000
000568泸州老窖,2010,3,81620,0.0037
000568泸州老窖,2011,0,88485,0.0000
000568泸州老窖,2012,0,91942,0.0000
000568泸州老窖,2013,0,92875,0.0000
000568泸州老窖,2014,0,101705,0.0000
000568泸州老窖,2015,1,101916,0.0010
000568泸州老窖,2016,0,105922,0.0000
000568泸州老窖,2017,1,108314,0.0009
000568泸州老窖,2018,0,103220,0.0000
000568泸州老窖,2019,0,114805,0.0000
000568泸州老窖,2020,0,120309,0.0000
000568泸州老窖,2021,0,78974,0.0000
000568泸州老窖,2022,0,144940,0.0000
000573粤宏远A,2010,0,72740,0.0000
000573粤宏远A,2011,0,71593,0.0000
000573粤宏远A,2012,0,74812,0.0000
000573粤宏远A,2013,0,80539,0.0000
000573粤宏远A,2014,0,89256,0.0000
000573粤宏远A,2015,0,92085,0.0000
000573粤宏远A,2016,1,100704,0.0010
000573粤宏远A,2017,0,118968,0.0000
000573粤宏远A,2018,0,128591,0.0000
000573粤宏远A,2019,0,137986,0.0000
000573粤宏远A,2020,0,162123,0.0000
000573粤宏远A,2021,0,156169,0.0000
000573粤宏远A,2022,0,174298,0.0000
000581威孚高科,2010,4,159072,0.0025
000581威孚高科,2011,5,79127,0.0063
000581威孚高科,2012,4,107908,0.0037
000581威孚高科,2013,4,110510,0.0036
000581威孚高科,2014,4,105931,0.0038
000581威孚高科,2015,5,110653,0.0045
000581威孚高科,2016,4,105861,0.0038
000581威孚高科,2017,4,104133,0.0038
000581威孚高科,2018,4,108716,0.0037
000581威孚高科,2019,4,123107,0.0032
000581威孚高科,2020,6,129833,0.0046
000581威孚高科,2021,5,138469,0.0036
000581威孚高科,2022,6,156904,0.0038
000582北部湾港,2010,1,58375,0.0017
000582北部湾港,2011,1,66972,0.0015
000582北部湾港,2012,0,92589,0.0000
000582北部湾港,2013,0,131667,0.0000
000582北部湾港,2014,0,109964,0.0000
000582北部湾港,2015,0,141720,0.0000
000582北部湾港,2016,0,174512,0.0000
000582北部湾港,2017,0,194404,0.0000
000582北部湾港,2018,2,190206,0.0011
000582北部湾港,2019,1,202486,0.0005
000582北部湾港,2020,0,204858,0.0000
000582北部湾港,2021,0,199289,0.0000
000582北部湾港,2022,0,201844,0.0000
000589贵州轮胎,2010,0,85307,0.0000
000589贵州轮胎,2011,0,90325,0.0000
000589贵州轮胎,2012,4,91845,0.0044
000589贵州轮胎,2013,1,87055,0.0011
000589贵州轮胎,2014,2,87925,0.0023
000589贵州轮胎,2015,2,91014,0.0022
000589贵州轮胎,2016,0,93572,0.0000
000589贵州轮胎,2017,2,94001,0.0021
000589贵州轮胎,2018,3,102878,0.0029
000589贵州轮胎,2019,3,126681,0.0024
000589贵州轮胎,2020,0,128881,0.0000
000589贵州轮胎,2021,0,143036,0.0000
000589贵州轮胎,2022,0,161516,0.0000
000591太阳能,2010,0,95310,0.0000
000591太阳能,2011,0,114015,0.0000
000591太阳能,2012,0,108370,0.0000
000591太阳能,2013,0,114935,0.0000
000591太阳能,2014,0,102602,0.0000
000591太阳能,2015,0,133372,0.0000
000591太阳能,2016,0,155817,0.0000
000591太阳能,2017,0,165627,0.0000
000591太阳能,2018,0,169151,0.0000
000591太阳能,2019,0,183853,0.0000
000591太阳能,2020,0,176990,0.0000
000591太阳能,2021,0,186160,0.0000
000591太阳能,2022,5,195995,0.0026
000593德龙汇能,2010,1,71182,0.0014
000593德龙汇能,2011,0,73380,0.0000
000593德龙汇能,2012,0,67583,0.0000
000593德龙汇能,2013,0,79405,0.0000
000593德龙汇能,2014,0,75404,0.0000
000593德龙汇能,2015,0,82330,0.0000
000593德龙汇能,2016,0,101935,0.0000
000593德龙汇能,2017,0,95834,0.0000
000593德龙汇能,2018,0,97655,0.0000
000593德龙汇能,2019,0,113040,0.0000
000593德龙汇能,2020,0,116692,0.0000
000593德龙汇能,2021,6,117616,0.0051
000593德龙汇能,2022,6,124426,0.0048
000597东北制药,2010,0,97983,0.0000
000597东北制药,2011,0,100544,0.0000
000597东北制药,2012,0,106700,0.0000
000597东北制药,2013,0,108553,0.0000
000597东北制药,2014,1,90146,0.0011
000597东北制药,2015,1,93695,0.0011
000597东北制药,2016,0,95738,0.0000
000597东北制药,2017,3,115264,0.0026
000597东北制药,2018,1,126230,0.0008
000597东北制药,2019,0,189932,0.0000
000597东北制药,2020,1,159593,0.0006
000597东北制药,2021,0,168553,0.0000
000597东北制药,2022,0,182167,0.0000
000599青岛双星,2010,2,124571,0.0016
000599青岛双星,2011,1,120965,0.0008
000599青岛双星,2012,1,132454,0.0008
000599青岛双星,2013,1,97719,0.0010
000599青岛双星,2014,0,86601,0.0000
000599青岛双星,2015,0,91647,0.0000
000599青岛双星,2016,0,96369,0.0000
000599青岛双星,2017,0,100592,0.0000
000599青岛双星,2018,7,112154,0.0062
000599青岛双星,2019,9,119016,0.0076
000599青岛双星,2020,7,120699,0.0058
000599青岛双星,2021,7,128154,0.0055
000599青岛双星,2022,7,128650,0.0054
000600建投能源,2010,0,79007,0.0000
000600建投能源,2011,0,81721,0.0000
000600建投能源,2012,0,84164,0.0000
000600建投能源,2013,1,97712,0.0010
000600建投能源,2014,0,118200,0.0000
000600建投能源,2015,0,124544,0.0000
000600建投能源,2016,0,125450,0.0000
000600建投能源,2017,0,134641,0.0000
000600建投能源,2018,0,142816,0.0000
000600建投能源,2019,0,142812,0.0000
000600建投能源,2020,0,143034,0.0000
000600建投能源,2021,7,175158,0.0040
000600建投能源,2022,9,184433,0.0049
000601韶能股份,2010,3,164829,0.0018
000601韶能股份,2011,1,168693,0.0006
000601韶能股份,2012,0,84922,0.0000
000601韶能股份,2013,0,98975,0.0000
000601韶能股份,2014,3,101406,0.0030
000601韶能股份,2015,0,106230,0.0000
000601韶能股份,2016,0,107513,0.0000
000601韶能股份,2017,0,117420,0.0000
000601韶能股份,2018,0,125390,0.0000
000601韶能股份,2019,0,151972,0.0000
000601韶能股份,2020,0,153458,0.0000
000601韶能股份,2021,0,167399,0.0000
000601韶能股份,2022,0,156508,0.0000
000608阳光股份,2010,3,104627,0.0029
000608阳光股份,2011,3,105452,0.0028
000608阳光股份,2012,22,106572,0.0206
000608阳光股份,2013,21,108920,0.0193
000608阳光股份,2014,16,103860,0.0154
000608阳光股份,2015,6,126704,0.0047
000608阳光股份,2016,9,117896,0.0076
000608阳光股份,2017,4,116876,0.0034
000608阳光股份,2018,5,108955,0.0046
000608阳光股份,2019,4,114697,0.0035
000608阳光股份,2020,0,138913,0.0000
000608阳光股份,2021,0,136180,0.0000
000608阳光股份,2022,0,130976,0.0000
000610西安旅游,2010,0,87149,0.0000
000610西安旅游,2011,0,91846,0.0000
000610西安旅游,2012,1,88025,0.0011
000610西安旅游,2013,0,92634,0.0000
000610西安旅游,2014,0,90791,0.0000
000610西安旅游,2015,0,94917,0.0000
000610西安旅游,2016,0,101327,0.0000
000610西安旅游,2017,1,97066,0.0010
000610西安旅游,2018,1,99878,0.0010
000610西安旅游,2019,0,104771,0.0000
000610西安旅游,2020,0,106980,0.0000
000610西安旅游,2021,0,111233,0.0000
000610西安旅游,2022,0,108033,0.0000
000612焦作万方,2010,1,81430,0.0012
000612焦作万方,2011,0,81694,0.0000
000612焦作万方,2012,0,100810,0.0000
000612焦作万方,2013,0,101994,0.0000
000612焦作万方,2014,0,105239,0.0000
000612焦作万方,2015,0,98511,0.0000
000612焦作万方,2016,0,96243,0.0000
000612焦作万方,2017,0,92790,0.0000
000612焦作万方,2018,0,103523,0.0000
000612焦作万方,2019,0,108595,0.0000
000612焦作万方,2020,0,106459,0.0000
000612焦作万方,2021,0,117749,0.0000
000612焦作万方,2022,0,112582,0.0000
000619海螺新材,2010,2,73951,0.0027
000619海螺新材,2011,2,74417,0.0027
000619海螺新材,2012,2,106485,0.0019
000619海螺新材,2013,2,109693,0.0018
000619海螺新材,2014,1,108816,0.0009
000619海螺新材,2015,0,121173,0.0000
000619海螺新材,2016,0,118058,0.0000
000619海螺新材,2017,0,116340,0.0000
000619海螺新材,2018,0,124435,0.0000
000619海螺新材,2019,0,133037,0.0000
000619海螺新材,2020,0,141795,0.0000
000619海螺新材,2021,0,151746,0.0000
000619海螺新材,2022,0,150294,0.0000
000623吉林敖东,2010,10,100514,0.0099
000623吉林敖东,2011,12,122451,0.0098
000623吉林敖东,2012,5,207598,0.0024
000623吉林敖东,2013,5,139556,0.0036
000623吉林敖东,2014,5,137675,0.0036
000623吉林敖东,2015,5,134438,0.0037
000623吉林敖东,2016,5,142293,0.0035
000623吉林敖东,2017,9,154905,0.0058
